osm_id,osm_type,health_facility_type,access,toilets_disposal,staff_count_doctors,operator,toilets_handwashing,status,name,health_facility_level,opening_hours,operator_type,medical_system_western,staff_count_nurses,health_facility_bed,amenity,longitude,latitude,geom_type
68851276,ways_poly,,,,,Dre Pierre Rondeau,,,Clinique dentaire Prodent Outaouais,,Mo-Fr 09:00-17:00,,,,,dentist,-75.699123464209,45.4782802651088,POLYGON
68851675,ways_poly,,,,,,,,,,,,,,,clinic,-75.7003661641867,45.4782240595047,POLYGON
117384381,ways_poly,,,,,,,,Jean Coutu,,,,,,,pharmacy,-75.7452493339886,45.4626011864876,POLYGON
192000680,ways_poly,,,,,,,,Pharmaprix,,,,,,,pharmacy,-75.739329265526,45.4740357990201,POLYGON
116643596,ways_poly,,,,,,,,UnionMD,,,,,,,doctors,-75.7178127824427,45.4250204904154,POLYGON
264546085,ways_poly,,,,,,,,Somerset West Community Health Centre,,,,,,,clinic,-75.7099168837087,45.409057086768,POLYGON
537152652,ways_poly,,,,,,,,Centre Hospitalier Pierre-Janet,,,,,,,hospital,-75.7403238942035,45.4257546889826,POLYGON
661301376,ways_poly,,,,,"Banville Jonathan, Haddad Steven et Lamarche Patrick",,,Proxim,,"Mo-Fr 08:30-19:00; Sa-Su 09:00-17:00",,,,,pharmacy,-75.7049245255528,45.4749919162504,POLYGON
671001685,ways_poly,,,,,,,,Uniprix,,,,,,,pharmacy,-75.70060885,45.47820565,POLYGON
460215292,ways_poly,,,,,,,,Ottawa River Psychology,,,,,,,clinic,-75.680911,45.412255,POLYGON
460215302,ways_poly,,,,,,,,Pretoria Bridge Dental,,Mo-Fr 07:30-16:30,,,,,dentist,-75.6824457526952,45.4117004185742,POLYGON
481375241,ways_poly,,,,,,,,Dr. Pham Dung,,,,,,,dentist,-75.6677664843169,45.4305884680552,POLYGON
485224218,ways_poly,,,,,,,,Capital Dental Centre,,,,,,,dentist,-75.6708776261647,45.3507631400107,POLYGON
481260274,ways_poly,,,,,,,,Lebreton Wellness,,,,,,,clinic,-75.7073663721983,45.406187756924,POLYGON
39560779,ways_poly,,,,,,,,Jean Coutu,,,,,,,pharmacy,-75.7305980438429,45.4399240335405,POLYGON
319341265,ways_poly,,,,,,,,New Edinburgh Dental,,,,,,,dentist,-75.6708603,45.4424305,POLYGON
481354360,ways_poly,,,,,,,,Vanier Chiropractic Clinic,,,,,,,clinic,-75.6535044544973,45.4391712873392,POLYGON
481899066,ways_poly,,,,,,,,Bells Corners Dental Centre,,,,,,,dentist,-75.83185685,45.3221083,POLYGON
126463995,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.7795497756059,45.3282137656828,POLYGON
239254004,ways_poly,,,,,,,,The Westend Family Care Clinic,,,,,,,doctors,-75.8691736068812,45.2870375167597,POLYGON
470443717,ways_poly,,,,,,,,Shoppers Drug Mart,,08:00-00:00,,,,,pharmacy,-75.7511555020496,45.2682075530168,POLYGON
510520378,ways_poly,,,,,,,,Citigate Dental,,"Mo-We 08:00-20:00; Th 12:00-18:00; Fr,Sa 09:00-16:00",,,,,dentist,-75.7826750889374,45.2697940104497,POLYGON
483734913,ways_poly,,,,,,,,Bank Medical Centre,,,,,,,doctors,-75.6615036143206,45.3680151599306,POLYGON
484351699,ways_poly,,,,,,,,Eastern Ottawa Community Family Health Team,,,,,,,clinic,-75.5469466286283,45.4620949854854,POLYGON
1014117765,ways_poly,,,,,,,,Rexall,,,,,,,pharmacy,-75.7853804216569,45.3641547007698,POLYGON
710675457,ways_poly,,,,,,,,Familiprix,,"Mo-Fr 09:00-21:00; Sa-Su 09:00-17:00",,,,,pharmacy,-75.6759968,45.50340425,POLYGON
710675466,ways_poly,,,,,,,,Clinique dentaire du Versant,,"Mo 07:30-16:00; Tu-We 08:00-17:00; Th 08:00-13:00; Fr 08:00-16:00",,,,,dentist,-75.6752607637226,45.5047465227514,POLYGON
640344337,ways_poly,,,,,,,,Ottawa Lifestyle Medicine,,,,,,,doctors,-75.923968,45.3473251,POLYGON
754346683,ways_poly,,,,,,,,Toothpark Pediatric Dentistry,,,,,,,dentist,-75.4876515680639,45.4597597050231,POLYGON
591866074,ways_poly,,,,,,,,Massage Addict,,,,,,,clinic,-75.48857045,45.45945405,POLYGON
545573656,ways_poly,,,,,,,,Greenbank Hunt Club Dental,,"Mo,We,Th 08:00-16:00; Tu 08:00-19:00; Fr 08:00-13:00",,,,,dentist,-75.7807098795165,45.3244040974946,POLYGON
545573750,ways_poly,,,,,,,,Cruzado Dentures,,,,,,,dentist,-75.7795302807043,45.3242851275803,POLYGON
545573667,ways_poly,,,,,,,,Relax Massage Therapy,,,,,,,clinic,-75.7807961812894,45.3245874964529,POLYGON
590820287,ways_poly,,,,,Queensway Carleton Hospital,,,Queensway Carleton Hospital,,,,,,,hospital,-75.8077477364412,45.335161657732,POLYGON
484644585,ways_poly,,,,,,,,I.D.A.,,"Mo-Fr 09:00-18:00; Sa 10:00-15:00",,,,,pharmacy,-75.6383241517918,45.4303082060566,POLYGON
483767355,ways_poly,,,,,,,,Vista Dental Clinic,,,,,,,dentist,-75.6608790931006,45.3792712315046,POLYGON
483459644,ways_poly,,,,,,,,Serenity Dental,,,,,,,dentist,-75.6091707400464,45.4463401216895,POLYGON
647958833,ways_poly,,,,,,,,Trainyards Medical Centre,,,,,,,clinic,-75.6455770920239,45.4147106145545,POLYGON
457623274,ways_poly,,,,,,,,Pro Physio Sport Medicine,,,,,,,clinic,-75.7674914194976,45.3731255607995,POLYGON
457623249,ways_poly,,,,,,,,Rexall,,,,,,,pharmacy,-75.7699437091025,45.3731482767198,POLYGON
322146977,ways_poly,,,,,,,,Vranjes Denture Clinic,,,,,,,dentist,-75.771597896878,45.3711214160451,POLYGON
389993991,ways_poly,,,,,,,,Westboro Dental Centre,,,,,,,dentist,-75.7565529739245,45.3896503614942,POLYGON
481693147,ways_poly,,,,,,,,Rexall,,"Mo-Sa 08:00-22:00; Su 09:00-22:00",,,,,pharmacy,-75.7584804706038,45.3510262662157,POLYGON
842221295,ways_poly,,,,,,,,College Square Dental,,,,,,,dentist,-75.761769170576,45.3503816342534,POLYGON
167141603,ways_poly,,,,,,,,Jean Coutu,,,,,,,pharmacy,-75.780273750045,45.4345771201479,POLYGON
607739748,ways_poly,,,,,,,,Pharmasave,,,,,,,pharmacy,-75.639987615292,45.4278946982178,POLYGON
660813448,ways_poly,,,,,,,,Dental Haven,,,,,,,dentist,-75.743998145416,45.269208130997,POLYGON
634491968,ways_poly,,,,,,,,Forest Valley Pharmacy,,,,,,,pharmacy,-75.5359557095798,45.4488734733939,POLYGON
584815451,ways_poly,,,,,,,,Pharmasave,,,,,,,pharmacy,-75.5421248285122,45.4650579036572,POLYGON
484290660,ways_poly,,,,,,,,Chapel Hill Dental,,,,,,,dentist,-75.5274585921768,45.4462526822233,POLYGON
578599194,ways_poly,,,,,,,,Nova Denture and Implant Centre,,,,,,,dentist,-75.6184629322194,45.4319293034611,POLYGON
604731794,ways_poly,,,,,,,,Lancaster Medical Centre,,,,,,,doctors,-75.6197195564556,45.4016149019482,POLYGON
616359849,ways_poly,,,,,,,,Remedy'sRx,,,,,,,pharmacy,-75.6569089019036,45.0178943672363,POLYGON
68710118,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.6571704815806,45.4087508922087,POLYGON
319402010,ways_poly,,,,,,,,Riverview Dentist,,,,,,,dentist,-75.65830925,45.4089112,POLYGON
479048073,ways_poly,,,,,,,,Donald Medical Clinic,,,,,,,doctors,-75.6534838325251,45.4277034807329,POLYGON
587769300,ways_poly,,,,,,,,Blackburn Shoppes Dental Centre,,,,,,,dentist,-75.5626609914404,45.4318292224755,POLYGON
313657342,ways_poly,,,,,The Perley and Rideau Veteran's Health Centre,,,The Perley and Rideau Veteran's Health Centre,,,,,,,hospital,-75.6362354087406,45.4039776705827,POLYGON
233903205,ways_poly,,,,,,,,Britannia Dental Centre,,,,,,,dentist,-75.801929,45.3560206,POLYGON
437092775,ways_poly,,,,,,,,Trillium Dental,,,,,,,dentist,-75.8069242089941,45.3474883180286,POLYGON
223407055,ways_poly,,,,,,,,Barrhaven Medical Centre,,,,,,,doctors,-75.7288570223877,45.2920672322964,POLYGON
690762763,ways_poly,,,,,,,,Kanata Highlands Dental Care,,,,,,,dentist,-75.9308801663212,45.3446107510425,POLYGON
478740490,ways_poly,,,,,,,,Guardian,,"Mo-Th 09:00-20:00; Fr 09:00-18:00; Sa 09:00-16:00; Su 10:00-14:00",,,,,pharmacy,-75.7167446785842,45.2757338328068,POLYGON
604059109,ways_poly,,,,,,,,Southbank Medical Centre,,,,,,,clinic,-75.6493701,45.3534122,POLYGON
659154457,ways_poly,,,,,,,,Rexall,,Mo-Su 09:00-22:00,,,,,pharmacy,-75.9068568555527,45.3365726436713,POLYGON
474627015,ways_poly,,,,,,,,Lima Denture and Implant Solutions,,,,,,,dentist,-75.7712275,45.3816335,POLYGON
693945796,ways_poly,,,,,,,,Orthodontie Outaouais,,,,,,,dentist,-75.8315941453335,45.3949332453363,POLYGON
463779777,ways_poly,,,,,,,,Clinique Podiatrique,,,,,,,clinic,-75.8502534213402,45.3983665904083,POLYGON
257158778,ways_poly,,,,,,,,Carling Dental Care,,,,,,,dentist,-75.75067895,45.37856295,POLYGON
473653860,ways_poly,,,,,,,,"Clinique Dentaire, Dr. Guy LaFrance",,,,,,,dentist,-75.8458941800898,45.3946973449597,POLYGON
457623239,ways_poly,,,,,,,,Carlingwood Dental Centre,,,,,,,dentist,-75.770220058935,45.3728808190792,POLYGON
484619028,ways_poly,,,,,,,,Shoppers Drug Mart,,Mo-Su 08:00-22:00,,,,,pharmacy,-75.6046563537215,45.436586603468,POLYGON
583792601,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.6303600260939,45.4456976923834,POLYGON
293507761,ways_poly,,,,,,,,Carson Medical Clinic,,,,,,,doctors,-75.630091409435,45.4457819824354,POLYGON
306190255,ways_poly,,,,,,,,General Dentist Solutions,,,,,,,dentist,-75.6452636386245,45.4419950962218,POLYGON
305802674,ways_poly,,,,,,,,Rexall,,,,,,,pharmacy,-75.6365326454797,45.4449348930184,POLYGON
657084214,ways_poly,,,,,,,,PharmaChoice,,,,,,,pharmacy,-75.7865518856296,45.3477434840573,POLYGON
484828734,ways_poly,,,,,,,,Dr.Caroline Brisson Dental,,,,,,,dentist,-75.5111625802334,45.4519444583112,POLYGON
579318766,ways_poly,,,,,,,,Ottawa West Dental & Physiotherapy,,,,,,,clinic,-75.7788929924147,45.3672389806909,POLYGON
656819184,ways_poly,,,,,,,,Dr. Andrea J. McKay,,,,,,,dentist,-75.7744000610066,45.3681754830575,POLYGON
416980104,ways_poly,,,,,,,,Jean Coutu,,Mo-Su 09:00-21:00,,,,,pharmacy,-75.8067054865094,45.4174500352047,POLYGON
654078823,ways_poly,,,,,,,,Family Physio,,,,,,,clinic,-75.5115014306851,45.4537933260279,POLYGON
477849080,ways_poly,,,,,,,,Centre de Medicine de Wakefield,,,,,,,doctors,-75.9304174133599,45.6378833600244,POLYGON
477487990,ways_poly,,,,,,,,Brunet,,,,,,,pharmacy,-75.9286389820952,45.646917280544,POLYGON
653448973,ways_poly,,,,,,,,Hôpital Mémorial de Wakefield,,,,,,,hospital,-75.9324635141521,45.6489349474568,POLYGON
330063477,ways_poly,,,,,,,,Jean Coutu,,,,,,,pharmacy,-75.7456379287,45.4873500562247,POLYGON
463458616,ways_poly,,,,,,,,Prestige Dental,,,,,,,dentist,-75.8496601334723,45.3943689940463,POLYGON
475306466,ways_poly,,,,,,,,Silver Dental Centre,,,,,,,dentist,-75.7770255,45.3678385,POLYGON
567230326,ways_poly,,,,,,,,Shoppers Drug Mart,,Mo-Su 09:00-22:00,,,,,pharmacy,-75.9187875499466,45.3113737984571,POLYGON
355151993,ways_poly,,,,,,,,Hôpital de Hull,,,,,,,hospital,-75.7459834489919,45.4448058096755,POLYGON
573312285,ways_poly,,,,,,,,Elysian Wellness Centre,,,,,,,clinic,-75.711101722254,45.3384204239949,POLYGON
1002490112,ways_poly,,,,,,,,Novel Health,,,,,,,doctors,-75.6735708213485,45.2876165479757,POLYGON
768964055,ways_poly,,,,,,,,7Dental,,,,,,,dentist,-75.8645007619036,45.2808495688843,POLYGON
485229717,ways_poly,,,,,,,,Villanova,,,,,,,dentist,-75.9064951810646,45.2871335727724,POLYGON
566237520,ways_poly,,,,,,,,Fairwinds Dental,,,,,,,dentist,-75.9112571815687,45.2845765073138,POLYGON
545573666,ways_poly,,,,,,,,I.D.A.,,"Mo-Fr 09:00-20:00; Sa 09:00-18:00; Su 10:00-17:00",,,,,pharmacy,-75.780743906477,45.3247439362242,POLYGON
671932738,ways_poly,,,,,Rexall,,,I.D.A.,,,,,,,pharmacy,-75.8209308263315,45.3277472982565,POLYGON
671933057,ways_poly,,,,,,,,Pharmasave,,,,,,,pharmacy,-75.8270378734269,45.3235309933805,POLYGON
647434539,ways_poly,,,,,,,,Seaway Valley Pharmacy,,"Mo-Fr 09:00-18:00; Sa 09:00-15:00",,,,,pharmacy,-75.7776580811181,45.2756909451938,POLYGON
671165718,ways_poly,,,,,,,,Millenium Park Dental Clinic,,,,,,,dentist,-75.4550493922878,45.4684295232627,POLYGON
323715053,ways_poly,,,,,Hôpital Montfort,,,Hôpital Montfort,,,,,,,hospital,-75.6392261616533,45.4460260980959,POLYGON
471616599,ways_poly,,,,,,,,Dr. Jack Newton,,,,,,,dentist,-75.924608,45.261245,POLYGON
478956206,ways_poly,,,,,,,,Barrhaven Dental Studio,,,,,,,dentist,-75.728927932798,45.292211339256,POLYGON
475085157,ways_poly,,,,,,,,Broadview Spine & Health Centre,,,,,,,clinic,-75.7546807330051,45.3779786694414,POLYGON
653004805,ways_poly,,,,,Leblanc,,,Centre de Santé Dentaire Mont-Tremblant,,,private,,,,clinic,-74.5796121789903,46.118643036738,POLYGON
668488629,ways_poly,,,,,,,,Beacon Hill Dental Centre,,,,,,,dentist,-75.5867633613159,45.4496930851538,POLYGON
668488630,ways_poly,,,,,,,,Michael Pharmacy,,,,,,,pharmacy,-75.5867813671736,45.4497974946246,POLYGON
642786747,ways_poly,,,,,Brockville General Hospital,,,Brockville General Hospital,,,,,,,hospital,-75.6814072298975,44.5977568878043,POLYGON
484009451,ways_poly,,,,,,,,Docbraces,,,,,,,dentist,-75.5899474213785,45.4484234703492,POLYGON
653438005,ways_poly,,,,,The Ottawa Hospital,,,The Ottawa Hospital - General Campus,,,,,,,hospital,-75.6472958025228,45.4019781025381,POLYGON
593903174,ways_poly,,,,,,,,Pharmasave,,,,,,,pharmacy,-75.5957540680805,45.4459731344965,POLYGON
621838614,ways_poly,,,,,,,,Train Yards Dental Centre,,,,,,,dentist,-75.646242898787,45.4119599833021,POLYGON
477536436,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.6392353681352,45.4229500988557,POLYGON
485194415,ways_poly,,,,,,,,Optimal Health,,,,,,,doctors,-75.6246005717617,45.3986675690834,POLYGON
485194400,ways_poly,,,,,,,,Rexall,,Mo-Su 08:00-22:00,,,,,pharmacy,-75.6249353809407,45.3995661195015,POLYGON
484551249,ways_poly,,,,,,,,Dr Altshuller Orthodontist,,,,,,,dentist,-75.5209427122721,45.4727887968368,POLYGON
614916106,ways_poly,,,,,,,,Affinity Dental,,,,,,,dentist,-75.5062804970122,45.4558897566322,POLYGON
614916098,ways_poly,,,,,,,,Inspiration Medic,,,,,,,clinic,-75.5059491199439,45.4560225259022,POLYGON
470293861,ways_poly,,,,,,,,Réflexe Santé,,,,,,,clinic,-75.4454321222037,45.4904473908374,POLYGON
591034761,ways_poly,,,,,,,,CU Smile Dental,,,,,,,dentist,-75.8879641372684,45.2971566581123,POLYGON
558418654,ways_poly,,,,,,,,ActiveCare Medical Clinic,,Mo-Fr 08:00-16:00,,,,,doctors,-75.932532866892,45.3535342607326,POLYGON
239366064,ways_poly,,,,,,,,Anata Dental Clinic,,,,,,,dentist,-75.9332820184858,45.3540863385404,POLYGON
593971608,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.6981748671189,45.2693905996216,POLYGON
614485960,ways_poly,,,,,,,,Silver 7 Dental,,,,,,,dentist,-75.9133549689151,45.3014427041803,POLYGON
576918524,ways_poly,,,,,,,,Kanata Dental Centre,,,,,,,dentist,-75.8683665618818,45.2861938067264,POLYGON
321396258,ways_poly,,,,,Almonte General Hospital,,,Almonte General Hospital,,,,,,,hospital,-76.1879352928303,45.2295146958835,POLYGON
255067742,ways_poly,,,,,Winchester District Memorial Hospital,,,Winchester District Memorial Hospital,,,,,,,hospital,-75.3543116576107,45.0881854437055,POLYGON
616342843,ways_poly,,,,,,,,Saltastic,,,,,,,clinic,-75.6524427136454,45.0228530909876,POLYGON
262403196,ways_poly,,,,,,,,Jean Coutu,,,,,,,pharmacy,-75.0827616100456,45.305713505375,POLYGON
91011312,ways_poly,,,,,,,,Pharmaprix,,"Mo-Sa 08:00-22:00; Su 09:00-21:00",,,,,pharmacy,-75.8361810475422,45.3947137916737,POLYGON
682707485,ways_poly,,,,,,,,Kinney Drugs,,,,,,,pharmacy,-74.8910613216265,44.9223473318184,POLYGON
474371473,ways_poly,,,,,,,,Manor Park Dental,,"Mo-Tu 8:00-16:00; We-Th 8:00-16:30",,,,,dentist,-75.6521405171925,45.4510492997627,POLYGON
485239235,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.6574935498052,45.3588401948156,POLYGON
630053625,ways_poly,,,,,,,,Diamond Dental,,,,,,,dentist,-75.5653487041196,45.4316463873562,POLYGON
587332712,ways_poly,,,,,,,,Gloucester Family Dentistry,,"Mo 10:00-18:00; Tu-Th 08:00-16:00",,,,,dentist,-75.5958329469795,45.4180705053114,POLYGON
562762397,ways_poly,,,,,,,,Shoppers Drug Mart,,Mo-Su 08:00-22:00,,,,,pharmacy,-75.6688867276554,45.3792700058361,POLYGON
700000729,ways_poly,,,,,,,,Clyde Medical Centre & Walking Clinic,,,,,,,doctors,-75.7407059422786,45.3619875721086,POLYGON
503254110,ways_poly,,,,,,,,Shoppers Drug Mart,,Mo-Su 09:00-22:00,,,,,pharmacy,-74.6108769666921,45.5976641533324,POLYGON
288954004,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.7683608688121,45.3695973755108,POLYGON
584505156,ways_poly,,,,,,,,Jean Coutu,,,,,,,pharmacy,-75.8353933462217,45.3967386053445,POLYGON
693945787,ways_poly,,,,,,,,Aylmer Dentaire,,,,,,,dentist,-75.8323933351261,45.3948748925643,POLYGON
412293229,ways_poly,,,,,,,,Centre Dentaire Ricard & Tran,,,,,,,dentist,-75.7330861742916,45.4415988554738,POLYGON
548034198,ways_poly,,,,,,,,Maitland Massage Therapy,,,,,,,clinic,-75.7564565171893,45.3731584550685,POLYGON
700000727,ways_poly,,,,,,,,Pharmasave,,"Mo-Fr 09:00-19:00; Sa 09:00-17:00",,,,,pharmacy,-75.7407507530911,45.362062448661,POLYGON
68851661,ways_poly,,,,,,,,Centre de Dons Héma-Québec,,"Mo-Th 07:00-21:45; Fr 07:00-20:30; Sa 08:00-15:15",,,,,clinic,-75.6917827946221,45.4795663115548,POLYGON
427845538,ways_poly,,,,,,,,Clinique de Sante Dentaire St-Joseph,,,,,,,dentist,-75.7336024576988,45.4312179933141,POLYGON
231265164,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-76.1855819985284,45.2348612819347,POLYGON
471616705,ways_poly,,,,,,,,Stittsville Optometry,,,,,,,clinic,-75.9227468597862,45.2599371184587,POLYGON
693643424,ways_poly,,,,,,,,Rite Aid,,,,,,,pharmacy,-75.48611100733,44.6904801786958,POLYGON
616370282,ways_poly,,,,,,,,Kemptville Health and Wellness Centre,,,,,,,doctors,-75.662456218577,45.015425956363,POLYGON
649792319,ways_poly,,,,,,,,Rexall,,,,,,,pharmacy,-75.6877198459274,44.5926835439957,POLYGON
605371376,ways_poly,,,,,,,,Associated Dental Care,,"Mo-Fr 07:30-21:00; Sa 09:00-17:30",,,,,dentist,-75.6759185841889,45.3862911883293,POLYGON
573225442,ways_poly,,,,,,,,Merivale Dental Clinic,,,,,,,dentist,-75.7321704109908,45.3455386736597,POLYGON
664536853,ways_poly,,,,,,,,Bridlewood Dental,,,,,,,dentist,-75.85765125,45.292266,POLYGON
659143698,ways_poly,,,,,,,,Village Green Dental Care,,,,,,,dentist,-75.889480202197,45.3210121334657,POLYGON
591675173,ways_poly,,,,,,,,Dr. Freeman Bill,,,,,,,dentist,-75.8811802193281,45.3011641838629,POLYGON
592866898,ways_poly,,,,,,,,Hazeldean Family Dental Centre,,,,,,,dentist,-75.8877629768229,45.2999860636655,POLYGON
655271000,ways_poly,,,,,,,,Pharmasave,,,,,,,pharmacy,-75.5471095366643,44.8459605600606,POLYGON
421154322,ways_poly,,,,,,,,Hawkesbury & District General Hospital,,,,,,,hospital,-74.6072056121568,45.5995488184704,POLYGON
264797714,ways_poly,,,,,,,,Rexall,,,,,,,pharmacy,-76.3668414661968,45.4239992070455,POLYGON
640355004,ways_poly,,,,,,,,Brookside Dental Centre,,,,,,,dentist,-75.9350173,45.35856115,POLYGON
640901927,ways_poly,,,,,,,,Hope Dental Care Centre,,,,,,,dentist,-75.9255494656569,45.2616363963127,POLYGON
471837540,ways_poly,,,,,,,,Marchwood Dental,,,,,,,dentist,-75.9373373416563,45.3583235349932,POLYGON
1005627792,ways_poly,,,,,,,,Carleton Place Family Dentistry,,,,,,,dentist,-76.1289633528997,45.1399676066573,POLYGON
1005627793,ways_poly,,,,,,,,PharmaChoice,,,,,,,pharmacy,-76.1288939123276,45.1400070875787,POLYGON
92167618,ways_poly,,,,,,,,,,,,,,,doctors,-74.7172125110111,45.0284365568209,POLYGON
700000731,ways_poly,,,,,,,,Clyde Prosthodontics,,,,,,,dentist,-75.7405778714511,45.3617958978992,POLYGON
700000733,ways_poly,,,,,,,,Allen Orthodontics,,,,,,,dentist,-75.7405216435058,45.3617194048028,POLYGON
427998713,ways_poly,,,,,,,,Centre Dentaire Nadia Bergham,,,,,,,dentist,-75.7335469962213,45.4310623875871,POLYGON
471811677,ways_poly,,,,,,,,Moore Chiropractic,,,,,,,clinic,-75.9209119311658,45.2769438991105,POLYGON
567226641,ways_poly,,,,,,,,Centrum Dental,,,,,,,dentist,-75.9159709905088,45.3114093147856,POLYGON
605393487,ways_poly,,,,,,,,Rexall,,,,,,,pharmacy,-75.8777282519209,45.3018033895366,POLYGON
685886141,ways_poly,,,,,,,,Hazeldean Dental,,,,,,,dentist,-75.8783523102651,45.3016207027852,POLYGON
68609110,ways_poly,,,,,,,,CLSC LeGuerrier,,Mo-Fr 08:30-16:30,,,,,clinic,-75.8360142374195,45.3994709066118,POLYGON
571175213,ways_poly,,,,,,,,Country Roads Community Health Centre,,,,,,,clinic,-76.406892902269,44.6795589754186,POLYGON
567230327,ways_poly,,,,,,,,Argyle Associates,,,,,,,dentist,-75.9194328144809,45.3111636189815,POLYGON
124652746,ways_poly,,,,,,,,Akwesane Department of Health,,,,,,,doctors,-74.6545796781216,44.9997658706098,POLYGON
195441393,ways_poly,,,,,,,,Spur Line Dental,,,,,,,dentist,-76.1366005249901,45.1358316027326,POLYGON
578268887,ways_poly,,,,,,,,Trillium Dental,,,,,,,dentist,-75.6620567475272,45.3730941880745,POLYGON
477679837,ways_poly,,,,,,,,St. Laurent Dental Centre,,"Mo 08:00-16:00; Tu-We 08:00-17:00; Th 08:00-20:00; Fr 08:00-16:00",,,,,dentist,-75.6385238087858,45.4209510889404,POLYGON
628136989,ways_poly,,,,,,,,Arnprior Chiropractic Health Centre,,,,,,,clinic,-76.36329565,45.4259694,POLYGON
228972712,ways_poly,,,,,,,,Uniprix Clinique Pavlina Zhivkov,,,,,,,pharmacy,-76.7263306324985,45.8498160472523,POLYGON
287068604,ways_poly,,,,,,,,Clinique médicale Le Lotus,,,,,,,doctors,-76.4874220993323,45.6083492210014,POLYGON
693930835,ways_poly,,,,,,,,Familiprix,,"Mo-Fr 09:00-20:00; Sa-Su 09:00-17:00",,,,,pharmacy,-75.8226371647825,45.3969272153845,POLYGON
326305282,ways_poly,,,,,,,,CLSC de Quyon,,,,,,,clinic,-76.2305903,45.5202745,POLYGON
233810789,ways_poly,,,,,,,,Rexall,,,,,,,pharmacy,-75.8357884847423,45.3207194851491,POLYGON
471171458,ways_poly,,,,,,,,Stittsville Main Street Dental,,,,,,,dentist,-75.918753042395,45.2570086275263,POLYGON
271325626,ways_poly,,,,,,,,Brunet,,,,,,,pharmacy,-75.84009931152,45.4109470233318,POLYGON
163132440,ways_poly,,,,,,,,Centre de santé et de services sociaux de Gatineau,,"Mo-Fr 08:00-21:00; Sa-Su 08:30-16:30",,,,,clinic,-75.6857505520557,45.4832973662936,POLYGON
229121748,ways_poly,,,,,Loblaw Companies Limited,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.6520026051625,45.0231361735083,POLYGON
1001879393,ways_poly,,,,,,,,PharmaChoice,,,,,,,pharmacy,-75.6622159371419,45.0157176583436,POLYGON
584712586,ways_poly,,,,,,,,Clinique Dentaire Dr.Mansouri,,,,,,,dentist,-75.8367883247039,45.3986813987236,POLYGON
257107203,ways_poly,,,,,Carleton Place & District Memorial Hospital,,,Carleton Place & District Memorial Hospital,,,,,,,hospital,-76.1367493134737,45.1413072737784,POLYGON
605276183,ways_poly,,,,,,,,Shoppers Drug Mart,,,,,,,pharmacy,-75.3067365617511,45.2682804466958,POLYGON
443307251,ways_poly,,,,,St. Lawrence Health System,,,Canton-Potsdam Hospital,,,private_non_profit,,,,hospital,-74.9827796608666,44.677110451065,POLYGON
581659413,ways_poly,,,,,Appletree Medical Group,,,Appletree,,,,,,,clinic,-75.8370965163553,45.3197479648159,POLYGON
813751122,ways_poly,,,,,Planned Parenthood,,,Planned Parenthood,,,ngo,,,,clinic,-75.1710625,44.594883,POLYGON
471792919,ways_poly,,,,,,,,Kanata Plastic & Cosmetic Surgery,,,,,,,doctors,-75.9376708656532,45.3587324030589,POLYGON
314352098,ways_poly,,,,,,,,Proxim,,,,,,,pharmacy,-75.6411134712776,45.4841656210803,POLYGON
237125270,ways_poly,,,,,Bruyère Continuing Care,,,Saint-Vincent Hospital,,,,,,,hospital,-75.7088687015091,45.4132343786963,POLYGON
1442801839,ways_poly,,,,,,,,,,,,,,,pharmacy,-75.624739767488,46.0897312650949,POLYGON
639850954,ways_poly,,,,,,,,Dr. Janice King,,,,,,,dentist,-76.68805975,45.47427075,POLYGON
228987064,ways_poly,,,,,,,,CLSC Fort-Coulonge,,,,,,,hospital,-76.7297404298197,45.8476610583781,POLYGON
651855637,ways_poly,,,,,,,,Remedy'sRx,,,,,,,pharmacy,-76.3652524840018,45.0178817487156,POLYGON
657090165,ways_poly,,,,,,,,Kirk Orthodontics,,,,,,,dentist,-76.1288019592234,45.1400486112175,POLYGON
257120881,ways_poly,,,,,,,,Carleton Place Chiropractic,,,,,,,clinic,-76.1451233482953,45.1382915632115,POLYGON
176794517,ways_poly,,,,,,,,Centennial Medical Center,,,,,,,doctors,-76.1334984136516,45.1427060842689,POLYGON
707861478,ways_poly,,,,,,,,Dentistry @ Carleton Place,,,,,,,dentist,-76.1232723116544,45.1347212798846,POLYGON
167908121,ways_poly,,,,,,,,Smilez Dentistry,,,,,,,dentist,-76.118307955276,45.1323124108094,POLYGON
619516716,ways_poly,,,,,,,,Back on Track Physio,,,,,,,clinic,-76.1189141643986,45.1317227538816,POLYGON
256238014,ways_poly,,,,,,,,North Lanark Community Health Centre,,,,,,,clinic,-76.3788102719763,45.0231374174634,POLYGON
